Title,Document,EPA.Comment.Letter.Date,Federal.Register.Date,Agency,State,eis_url,EIS_ID,EIS.Title,EIS.Number,Document.Type,EIS.Comment.Due..Review.Period.Date,Amended.Notice.Date,Amended.Notice,Supplemental.Information,Website,State.or.Territory,Lead.Agency,Contact.Name,Contact.Phone,Rating..if.Draft.EIS.
Flat Canyon Federal Coal Lease Tract (UTU-77114)  Application for Leasing  Manti-La Sal National Forest  Ferron-Price Ranger District  Sanpete and Emery Counties  UT,D2,06/28/2001,05/18/2001,Forest Service,UT,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85818,85818,Flat Canyon Federal Coal Lease Tract (UTU-77114)  Application for Leasing  Manti-La Sal National Forest  Ferron-Price Ranger District  Sanpete and Emery Counties  UT,20010165,D2,2001-07-0200:00:00.0,2001-05-2500:00:00.0,Revision of FR Notice Published on 05/18/2001:  Correction of Title and Contact   Persons and Telephone Numbers.,"
					US Department of Agriculture's  Forest Service and US Department of the   Interior's  Bureau of Land Management are Joint Lead Agencies for the above   project.",NA,UT,Forest Service,Carter Reed (AFS) and Stan Perks (BLM),435-637-2817 (AFS) and 801-539-4038 (BLM),NA
Little Bear-Wilson Timber Sale and Road Decommission Project  Implementation  Gallatin Range  Gallatin National Forest  Bozeman Ranger District  Gallatin County  MT,Draft,06/07/2001,05/18/2001,Forest Service,MT,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=84019,84019,Little Bear-Wilson Timber Sale and Road Decommission Project  Implementation  Gallatin Range  Gallatin National Forest  Bozeman Ranger District  Gallatin County  MT,20010164,Draft,2001-07-0200:00:00.0,NA,NA,NA,NA,MT,Forest Service,Tim Hancock,406-522-2554,EC2
State of Wyoming School Section 16 T. 12N.  R.83W.  6th P.M.  Issuing a Forest Road Special-Use-Permit for Access  Medicine Bow-Routt National Forests  Brush Creek/Hayden Ranger District  Carbon County  WY,Final,06/11/2001,05/11/2001,Forest Service,WY,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85717,85717,State of Wyoming School Section 16 T. 12N.  R.83W.  6th P.M.  Issuing a Forest Road Special-Use-Permit for Access  Medicine Bow-Routt National Forests  Brush Creek/Hayden Ranger District  Carbon County  WY,20010163,Final,2001-06-1100:00:00.0,NA,NA,NA,NA,WY,Forest Service,Lynn Johnson,307-745-2300,NA
Midewin National Tallgrass Prairie  Proposed Land and Resource Management Plan  Implementation  Prairie Plan Development  Will County  IL,Draft,09/12/2001,05/11/2001,Forest Service,IL,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85566,85566,Midewin National Tallgrass Prairie  Proposed Land and Resource Management Plan  Implementation  Prairie Plan Development  Will County  IL,20010151,Draft,2001-09-0600:00:00.0,NA,NA,NA,NA,IL,Forest Service,Renee Thakali,815-423-6370,EC2
Solitude Mountain Resort Master Development Plan Update (MDP)  Implementation  Special-Use-Permit  Wasatch-Cache National Forest  Salt Lake County  UT,Draft,07/05/2001,05/04/2001,Forest Service,UT,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85581,85581,Solitude Mountain Resort Master Development Plan Update (MDP)  Implementation  Special-Use-Permit  Wasatch-Cache National Forest  Salt Lake County  UT,20010148,Draft,2001-06-1800:00:00.0,NA,NA,NA,NA,UT,Forest Service,Steve Scheid,801-773-2689,EC2
Spar and Lake Subunits Forest Health Project  Improvements  Kootenai National Forest  Three Rivers District  Lincoln County  MT,Final,05/13/2001,05/04/2001,Forest Service,MT,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86699,86699,Spar and Lake Subunits Forest Health Project  Improvements  Kootenai National Forest  Three Rivers District  Lincoln County  MT,20010150,Final,2001-06-0400:00:00.0,NA,NA,NA,NA,MT,Forest Service,Mike Donald,406-295-4693,NA
Finger Lake National Forest  Oil and Gas Leasing  Exploration and Development  Approval and Authorization  Hector Ranger District  Seneca and Schuyler Counties  NY,Draft,09/27/2001,05/04/2001,Forest Service,NY,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85264,85264,Finger Lake National Forest  Oil and Gas Leasing  Exploration and Development  Approval and Authorization  Hector Ranger District  Seneca and Schuyler Counties  NY,20010145,Draft,2001-08-0100:00:00.0,2001-06-2900:00:00.0,Revision of FR Notice Published on 05/04/2001; CEQ Review Period Ending   07/03/2001 has been extended 08/01/2001.,NA,NA,NY,Forest Service,Martha Twarkins,607-546-4470,EC2
Discovery Ski Area Expansion  Implementation  Special-Use-Permit and USCOE Section 404 Permit  Beaverhead-Deerlodge National Forest  Pintler Ranger District  Rumsey Mountain  Granite County  MT,Final,05/24/2001,05/04/2001,Forest Service,MT,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=84300,84300,Discovery Ski Area Expansion  Implementation  Special-Use-Permit and USCOE Section 404 Permit  Beaverhead-Deerlodge National Forest  Pintler Ranger District  Rumsey Mountain  Granite County  MT,20010144,Final,2001-06-0400:00:00.0,NA,NA,NA,NA,MT,Forest Service,Bob Gilman,406-859-3211,NA
Uinta National Forest Revised Land and Resource Management Plan  Implementation  Juab  Sanpete  Tooele  Utah and Wasatch Counties  UT,Draft,10/01/2001,05/04/2001,Forest Service,UT,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85381,85381,Uinta National Forest Revised Land and Resource Management Plan  Implementation  Juab  Sanpete  Tooele  Utah and Wasatch Counties  UT,20010142,Draft,2001-08-0200:00:00.0,2001-08-2400:00:00.0,Revision of FR Notice Published on 05/25/2001:  CEQ Comment Period Ending   08/02/2001 has been Extended to 09/17/2001.,NA,NA,UT,Forest Service,Peter W. Karp,801-377-5780,EC2
Meadow Face Stewardship Pilot Project  Implementaton  Nez Perce National Forest  Clearwater Ranger District  Idaho County  ID,Draft,06/28/2001,05/04/2001,Forest Service,ID,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85175,85175,Meadow Face Stewardship Pilot Project  Implementaton  Nez Perce National Forest  Clearwater Ranger District  Idaho County  ID,20010137,Draft,2001-06-1800:00:00.0,NA,NA,NA,NA,ID,Forest Service,Darcy Pederson,208-982-1950,NS
Forest Development Trail (FDT) 1135 (Arapaho Ridge Trail)  Forest Development Road (FRD) 711.1 and 711.1A Motorized or Non-Motorized Determination and Trailhead Parking Areas Creation at both ends of the Trail  Routt National Forest  Jackson County  CO,Second Draft,05/31/2001,05/04/2001,Forest Service,CO,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85427,85427,Forest Development Trail (FDT) 1135 (Arapaho Ridge Trail)  Forest Development Road (FRD) 711.1 and 711.1A Motorized or Non-Motorized Determination and Trailhead Parking Areas Creation at both ends of the Trail  Routt National Forest  Jackson County  CO,20010136,Second Draft,2001-06-1800:00:00.0,NA,NA,NA,NA,CO,Forest Service,Charles T. Oliver,970-723-8204,LO
Deep Vegetation Management Project  Implementation  Ochoco National Forest  Paulina Ranger District  Crook and Wheeler Counties  OR,Draft,06/15/2001,04/27/2001,Forest Service,OR,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85442,85442,Deep Vegetation Management Project  Implementation  Ochoco National Forest  Paulina Ranger District  Crook and Wheeler Counties  OR,20010133,Draft,2001-06-1100:00:00.0,NA,NA,NA,NA,OR,Forest Service,Eugene Skrine,541-447-6900,EC2
Caribou National Forest Land and Resource Management Plan  Implementation  Revised Forest Plan  Bannock  Bear Lake  Bingham  Bonnevelle  Caribou  Franklin  Oneida and Power Counties  ID  Cache and Rich Counties  UT  and Lincoln County  WY,Draft,11/02/2001,04/27/2001,Forest Service,ID,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=83975,83975,Caribou National Forest Land and Resource Management Plan  Implementation  Revised Forest Plan  Bannock  Bear Lake  Bingham  Bonnevelle  Caribou  Franklin  Oneida and Power Counties  ID  Cache and Rich Counties  UT  and Lincoln County  WY,20010127,Draft,2001-11-0100:00:00.0,2001-10-2600:00:00.0,Published FR 04-28-2001 Review Period Reopened  so that the Errata Sheet can be   reviewed from 08-31-2001 to 11-01-2001.,NA,NA,ID,Forest Service,Ric Rine,208-557-5766,EC2
PROGRAMMATIC - Ansel Adams  John Muir  Dinkey Lakes and Monarch Wildernesses  Proposed New Management Direction  Amending the Land and Resource Management Plans for the Inyo  Sierra and Sequoia National Forests  Implementation  Inyo  Madera  Mono and Fresno Counties  CA,Final,05/17/2001,04/20/2001,Forest Service,CA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=84947,84947,PROGRAMMATIC - Ansel Adams  John Muir  Dinkey Lakes and Monarch Wildernesses  Proposed New Management Direction  Amending the Land and Resource Management Plans for the Inyo  Sierra and Sequoia National Forests  Implementation  Inyo  Madera  Mono and Fresno Counties  CA,20010124,Final,2001-05-2100:00:00.0,2001-05-0400:00:00.0,Published FR 04/20/2001  Correction to Title,NA,NA,CA,Forest Service,Mary Beth Hennessy,760-873-2448,NA
Cave Gulch Post-Fire Salvage Sale  Harvesting Dead or Dying Trees  Implementation  Helena National Forest  Big Belts Mountain  Lewis and Clark County  MT,Draft,05/10/2001,04/20/2001,Forest Service,MT,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85484,85484,Cave Gulch Post-Fire Salvage Sale  Harvesting Dead or Dying Trees  Implementation  Helena National Forest  Big Belts Mountain  Lewis and Clark County  MT,20010125,Draft,2001-06-0400:00:00.0,NA,NA,NA,NA,MT,Forest Service,Jerry Meyer,406-449-5201,EC2
Jasper Fires Value Recovery Area Project  Implementation  Revised Forest Plan for the Black Hills National Forest  Hell Canyon and Mystic Ranger District  Custer and Pennington Counties  SD,Final,06/04/2001,04/20/2001,Forest Service,SD,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85286,85286,Jasper Fires Value Recovery Area Project  Implementation  Revised Forest Plan for the Black Hills National Forest  Hell Canyon and Mystic Ranger District  Custer and Pennington Counties  SD,20010122,Final,2001-05-2100:00:00.0,NA,NA,NA,NA,SD,Forest Service,Alice Allen,605-673-4853,NA
Mill-Key-Wey Project  Proposed Timber Harvesting  Ecosystem Burning  Road Construction and Reconstruction  Implementation  Lolo National Forest  Superior Ranger District  Mineral County  MT,Final,04/18/2001,04/20/2001,Forest Service,MT,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85413,85413,Mill-Key-Wey Project  Proposed Timber Harvesting  Ecosystem Burning  Road Construction and Reconstruction  Implementation  Lolo National Forest  Superior Ranger District  Mineral County  MT,20010121,Final,2001-05-2100:00:00.0,NA,NA,NA,NA,MT,Forest Service,Cindy Enstrom,406-822-3928,NA
Myrtle-Cascade Project Area  Implementation of Resource Management Activities  Idaho Panhandle National Forests  Bonner Ferry Ranger District  Boundary County  ID,Final,05/15/2001,04/13/2001,Forest Service,ID,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85017,85017,Myrtle-Cascade Project Area  Implementation of Resource Management Activities  Idaho Panhandle National Forests  Bonner Ferry Ranger District  Boundary County  ID,20010115,Final,2001-05-1400:00:00.0,NA,NA,NA,NA,ID,Forest Service,Pat Behresn,208-267-6743,NA
Deadman Creek Ecosystem Management Projects  Sediment Delivered to Streams  Roads in Key Habitat and Noxious Weeks Reduction and Forest Stands Treatment  Implementation  Kettle Falls Ranger District,Final,05/14/2001,04/13/2001,Forest Service,WA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85760,85760,Deadman Creek Ecosystem Management Projects  Sediment Delivered to Streams  Roads in Key Habitat and Noxious Weeks Reduction and Forest Stands Treatment  Implementation  Kettle Falls Ranger District,20010119,Final,2001-05-1400:00:00.0,NA,NA,NA,NA,WA,Forest Service,Sherri K  Schwenke,509-738-7700,NA
Idaho Panhandle National Forest  Revision to Small Sales   Harvesting Dead and Damaged Timber  Coeur d'Alene  River Ranger   Kootenai and Shoshone Counties  ID,Revised Final,05/14/2001,04/13/2001,Forest Service,ID,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85229,85229,Idaho Panhandle National Forest  Revision to Small Sales   Harvesting Dead and Damaged Timber  Coeur d'Alene  River Ranger   Kootenai and Shoshone Counties  ID,20010112,Revised Final,2001-05-1400:00:00.0,NA,NA,NA,NA,ID,Forest Service,Bob Rehnborg,208-664-2318,NA
Santa Fe Municipal Watershed Project  Severe Crown Fire Reduction and Sustainable Forest and Watershed Conditions Restoration  Implementation. Pecos Wilderness to Cochitti Lake  Santa Fe National Forest  Santa Fe County  NM,Draft,05/29/2001,04/13/2001,Forest Service,NM,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85641,85641,Santa Fe Municipal Watershed Project  Severe Crown Fire Reduction and Sustainable Forest and Watershed Conditions Restoration  Implementation. Pecos Wilderness to Cochitti Lake  Santa Fe National Forest  Santa Fe County  NM,20010107,Draft,2001-05-2900:00:00.0,NA,NA,NA,NA,NM,Forest Service,Susan Bruin,505-438-7829,LO
Ocklawaha River Restoration Project  Continued Occupation  of Florida National Forest Lands  Portions of Kirkpatrick Dam  Rodamn Reservoir and Eureka Lock and Dam in Conjunction with Partial Restoration of the Ocklawaha River  Operation and Maintenance  Special Use Permit Issuance and Implementation  Marion and Putnam Counties  FL,Draft,06/26/2001,04/13/2001,Forest Service,FL,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85278,85278,Ocklawaha River Restoration Project  Continued Occupation  of Florida National Forest Lands  Portions of Kirkpatrick Dam  Rodamn Reservoir and Eureka Lock and Dam in Conjunction with Partial Restoration of the Ocklawaha River  Operation and Maintenance  Special Use Permit Issuance and Implementation  Marion and Putnam Counties  FL,20010105,Draft,2001-06-2600:00:00.0,NA,NA,NA,NA,FL,Forest Service,George Hemingway,850-942-9364,LO
Lolo Nation Forest  Big Game Winter Range and Burned Area Management  Restoration  Prevention and Cooperation  Implementation  Missoula  Mineral  Sanders  Granite  Powell  Lake  Lewis and Clark  Flathead and Ravalli Counties  MT,Draft,05/10/2001,04/13/2001,Forest Service,MT,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85362,85362,Lolo Nation Forest  Big Game Winter Range and Burned Area Management  Restoration  Prevention and Cooperation  Implementation  Missoula  Mineral  Sanders  Granite  Powell  Lake  Lewis and Clark  Flathead and Ravalli Counties  MT,20010106,Draft,2001-05-2900:00:00.0,NA,NA,NA,NA,MT,Forest Service,Andy Kulla,406-329-3962,EC2
Dry Fork Vegetation Restoration Project  To Improve Forest and Watershed Health and Sustainability  King Hill Ranger District  Lewis and Clark National Forest  Cascade and Judith Basin Counties  MT,Draft,05/04/2001,04/06/2001,Forest Service,MT,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=84128,84128,Dry Fork Vegetation Restoration Project  To Improve Forest and Watershed Health and Sustainability  King Hill Ranger District  Lewis and Clark National Forest  Cascade and Judith Basin Counties  MT,20010103,Draft,2001-05-2100:00:00.0,NA,NA,NA,NA,MT,Forest Service,Jennifer Johnsten,406-791-7700,EC2
Keystone - Quartz Ecosystem Management  Implementation  Beaverhead-Deerlodge National Forest  Wise River Ranger District  Beaverhead County  MT,Draft,04/27/2001,04/06/2001,Forest Service,MT,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86271,86271,Keystone - Quartz Ecosystem Management  Implementation  Beaverhead-Deerlodge National Forest  Wise River Ranger District  Beaverhead County  MT,20010102,Draft,2001-05-2100:00:00.0,NA,NA,NA,NA,MT,Forest Service,Jeff Trejo,406-832-3178  ext 216,EC2
Little Weiser Landscape Vegetation Management Project  Implementation  Council Ranger District  Payette National Forest  Adams County  ID,Draft,06/04/2001,04/06/2001,Forest Service,ID,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=84169,84169,Little Weiser Landscape Vegetation Management Project  Implementation  Council Ranger District  Payette National Forest  Adams County  ID,20010099,Draft,2001-05-2100:00:00.0,NA,NA,NA,NA,ID,Forest Service,Michael Huchins,208-253-0100,EC2
Nucla-Telluride Transmission Line Project  Permit Approval and Funding for Construction and Operation of a 115 kV Transmission Line between the Nucla Substation in Montrose County and either the Telluride or Sunshine Substations in Miguel County  CO,Draft,06/04/2001,03/30/2001,Forest Service,CO,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=84273,84273,Nucla-Telluride Transmission Line Project  Permit Approval and Funding for Construction and Operation of a 115 kV Transmission Line between the Nucla Substation in Montrose County and either the Telluride or Sunshine Substations in Miguel County  CO,20010095,Draft,2001-05-3100:00:00.0,2001-04-1300:00:00.0,Revision of FR Notice Published on 03/30/2001:    CEQ Review Period Ending   05/14/2001 has been Extended to 05/30/2001.  Title Correction and County   Correction.,NA,NA,CO,Forest Service,Steve Wells,970-327-4261,EC2
